"gameKey","college","minutes","athlete","fieldGoalsMade","fieldGoalsAttempted","threePointersMade","threePointersAttempted","freeThrowsMade","freeThrowsAttempted","offensiveRebounds","defensiveRebounds","totalRebounds","assists","turnovers","steals","blockedShots","personalFouls","pointsScored"
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",36,"Troy Snyder",4,9,0,1,0,2,6, 6,12,1,2,1,1,4,8
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",31,"Issac Smith III",3,7,1,4,3,4,0, 2,2,3,3,1,0,3,10
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",9,"Louis Bell",0,3,0,2,0,0,0, 1,1,0,2,1,0,1,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",36,"Kyree Jones",1,9,0,5,0,0,1, 2,3,1,2,2,0,2,2
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",2,"Ishaq Pitt",0,0,0,0,0,0,0, 0,0,0,0,0,0,1,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",13,"Francis Ezeiru",1,3,0,0,1,2,3, 1,4,0,0,0,0,1,3
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",4,"Travis Trim",0,0,0,0,0,0,0, 0,0,1,0,0,0,0,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",37,"Hakeem Baxter",9,19,1,2,9,10,0, 3,3,1,3,1,0,1,28
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",9,"Iman Johnson",0,0,0,0,0,0,0, 1,1,0,1,0,0,2,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",1,"Devon Walker",0,0,0,0,0,0,0, 0,0,0,1,0,0,1,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","MD Eastern Shore",22,"Shane Randall",2,2,0,0,4,4,2, 2,4,0,1,1,1,4,8
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",18,"Brett Roseboro",2,3,0,0,0,0,1, 3,4,1,1,1,0,2,4
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",7,"Chase Plummer",1,4,0,1,0,0,0, 1,1,1,1,0,0,1,2
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",20,"Joey Getz",0,3,0,2,0,0,0, 3,3,1,4,0,0,0,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",30,"Quentin Jones",4,8,1,2,4,4,0, 2,2,3,0,3,0,3,13
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",28,"Malik Garner",4,4,1,1,2,3,2, 3,5,1,2,0,0,2,11
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",10,"Aaron Morgan",0,1,0,1,0,0,0, 1,1,0,1,0,0,0,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",5,"Will Darley",0,2,0,2,0,0,1, 1,2,1,0,0,0,1,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",26,"Rodney Elliott",4,10,1,3,1,2,0, 2,2,3,5,0,0,3,10
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",12,"Devarick Houston",0,2,0,1,0,0,1, 0,1,0,1,0,3,4,0
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",24,"David Kadiri",10,13,0,0,1,1,2, 1,3,0,0,0,0,5,21
"http://sports.yahoo.com/ncaab/maryland-eastern-shore-hawks-umbc-retrievers-201312020346","UMBC",20,"Charles Taylor, Jr.",1,3,1,2,0,2,1, 2,3,1,1,1,0,0,3
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Florida",33,"Patric Young",6,10,0,0,5,7,3, 4,7,1,1,2,1,2,17
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Florida",35,"Scottie Wilbekin",6,14,2,5,1,2,0, 3,3,2,3,2,0,3,15
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Florida",24,"Will Yeguete",1,6,0,0,1,2,2, 0,2,0,0,1,0,2,3
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Florida",37,"Casey Prather",8,13,0,0,3,5,4, 3,7,3,5,0,1,1,19
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Florida",24,"Dorian Finney-Smith",1,3,0,1,1,1,1, 5,6,0,6,0,0,4,3
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Florida",6,"Jacob Kurtz",0,0,0,0,0,0,0, 0,0,0,1,0,0,1,0
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Florida",39,"Michael Frazier II",3,5,1,3,0,0,0, 5,5,2,0,2,0,1,7
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Florida",2,"DeVon Walker",0,0,0,0,0,0,0, 0,0,0,0,1,0,0,0
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",17,"Lasan Kromah",0,3,0,2,1,2,1, 3,4,2,3,0,0,0,1
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",11,"Tyler Olander",0,1,0,1,0,0,0, 0,0,0,0,0,0,5,0
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",35,"Shabazz Napier",9,15,5,8,3,3,2, 2,4,2,3,3,0,3,26
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",22,"Niels Giffey",3,5,2,3,0,0,0, 1,1,0,1,0,0,1,8
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",32,"Ryan Boatright",2,8,2,3,3,4,0, 3,3,4,3,1,0,0,9
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",37,"DeAndre Daniels",6,10,2,4,0,0,3, 4,7,1,2,2,1,2,14
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",15,"Omar Calhoun",1,5,0,3,0,0,0, 2,2,1,2,0,0,0,2
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",11,"Phillip Nolan",1,3,0,0,0,0,0, 1,1,0,0,0,1,5,2
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",17,"Amida Brimah",1,2,0,0,1,2,1, 0,1,0,0,0,1,1,3
"http://sports.yahoo.com/ncaab/florida-gators-connecticut-huskies-201312020129","Connecticut",3,"Kentan Facey",0,1,0,0,0,0,0, 0,0,0,0,0,0,1,0
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",27,"Ledrick Eackles",7,17,2,8,5,6,1, 4,5,4,4,4,0,2,21
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",14,"Brandon Regis",0,4,0,3,0,0,0, 1,1,4,0,0,0,1,0
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",23,"Adrian Fields",4,9,2,6,1,1,2, 1,3,0,0,1,0,0,11
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",34,"Kevin Hardy",6,10,3,4,2,2,2, 4,6,1,3,1,1,3,17
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",25,"Craig McFerrin",0,4,0,0,0,0,1, 3,4,0,2,0,0,1,0
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",18,"Shaun Johnson",2,8,2,6,0,0,0, 2,2,1,0,0,0,1,6
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",5,"Jordan Wells",0,1,0,1,0,0,0, 0,0,0,0,0,0,1,0
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",25,"Austin Lewis",0,0,0,0,0,0,1, 0,1,1,0,1,2,3,0
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",7,"Pete Kpan",0,0,0,0,0,0,0, 1,1,0,0,0,0,2,0
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",14,"Jamaya Burr",0,3,0,3,1,4,0, 0,0,1,1,0,0,0,1
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",3,"Lance Potier",0,2,0,1,0,0,1, 1,2,0,0,0,0,1,0
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","McNeese St.",5,"Andrija Milovanovic",1,3,1,2,0,0,0, 0,0,0,0,0,0,0,3
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",24,"Nick Russell",4,6,1,3,0,0,0, 3,3,4,1,0,1,0,9
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",18,"Shawn Williams",1,5,0,1,1,2,1, 2,3,0,1,1,1,1,3
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",11,"Crandall Head",2,2,1,1,1,2,0, 3,3,2,1,0,0,0,6
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",17,"Markus Kennedy",2,6,0,1,2,2,1, 4,5,1,1,2,0,1,6
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",25,"Nic Moore",5,6,5,5,0,0,1, 2,3,3,2,1,0,1,15
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",14,"Cannen Cunningham",2,3,0,0,4,4,0, 4,4,2,0,0,1,1,8
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",2,"Kevin Dunleavy, Jr.",1,1,0,0,0,0,0, 0,0,0,0,0,0,0,2
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",22,"Ryan Manuel",4,8,0,0,0,0,1, 4,5,4,1,0,1,4,8
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",14,"Sterling Brown",1,3,1,1,2,2,1, 5,6,0,0,1,0,1,5
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",18,"Keith Frazier",3,4,2,2,0,0,0, 1,1,1,3,0,0,1,8
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",20,"Ben Moore",6,7,0,0,0,1,2, 4,6,5,1,1,0,1,12
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",11,"Yanick Moreira",2,3,0,0,0,0,1, 1,2,1,2,0,0,0,4
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",2,"Jean-Micheal Mudiay",0,2,0,0,0,0,0, 0,0,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/mcneese-state-cowboys-smu-mustangs-201312020515","SMU",2,"Jonathan Wilfong",1,1,0,0,0,0,0, 0,0,0,0,0,0,0,2
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",32,"KT Harrell",6,16,3,7,4,4,0, 7,7,0,3,1,1,1,19
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",33,"Chris Denson",8,17,0,3,11,13,1, 7,8,1,1,1,0,1,27
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",23,"Allen Payne",1,5,0,1,2,2,1, 2,3,2,1,0,1,0,4
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",10,"Jordon Granger",0,0,0,0,0,0,0, 0,0,0,1,0,0,1,0
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",24,"Asauhn Dixon-Tatum",1,3,0,0,0,1,3, 3,6,1,3,0,3,3,2
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",12,"Dion Wade",1,4,1,4,0,0,0, 2,2,0,1,1,0,5,3
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",27,"Tahj Shamsid-Deen",2,9,2,6,0,0,0, 0,0,2,2,0,1,2,6
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",8,"Alex Thompson",0,1,0,1,0,0,0, 1,1,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",19,"Malcolm Canada",2,5,0,1,3,4,0, 3,3,0,2,1,1,3,7
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",6,"Benas Griciunas",1,1,0,0,0,0,1, 1,2,0,0,0,0,0,2
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Auburn",6,"Matthew Atewe",0,1,0,0,0,0,1, 1,2,1,0,0,0,5,0
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",25,"DeAndre Kane",2,9,0,1,4,6,0, 3,3,7,0,1,1,2,8
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",28,"Melvin Ejim",5,12,0,4,4,4,2, 8,10,1,3,0,0,3,14
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",4,"Percy Gibson",2,2,0,0,0,0,0, 0,0,0,0,0,0,0,4
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",17,"Sherron Dorsey-Walker",1,3,1,3,0,0,1, 1,2,1,2,2,0,2,3
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",2,"Tyler Ellerman",0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",18,"Naz Long",4,9,3,7,0,0,0, 1,1,2,0,0,0,1,11
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",17,"Georges Niang",2,8,0,3,0,0,2, 1,3,3,3,0,0,5,4
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",24,"Monte Morris",3,7,2,4,4,4,0, 3,3,9,0,1,0,1,12
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",25,"Matt Thomas",4,9,4,8,2,2,0, 3,3,2,0,0,0,3,14
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",31,"Dustin Hogue",8,10,2,3,4,7,4, 12,16,1,1,1,0,0,22
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",4,"K.J. Bluford",1,2,1,2,0,0,0, 0,0,2,0,1,0,2,3
"http://sports.yahoo.com/ncaab/auburn-tigers-iowa-state-cyclones-201312020277","Iowa St.",5,"Daniel Edozie",1,2,0,0,2,2,0, 2,2,0,0,0,0,0,4
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",29,"Kyle Fuller",1,5,0,1,0,0,0, 3,3,4,1,0,0,1,2
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",22,"James Siakam",0,2,0,0,1,2,0, 1,1,1,1,1,1,4,1
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",21,"Josh Henderson",5,8,0,0,2,2,2, 1,3,0,1,3,0,3,12
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",31,"Rod Odom",4,10,2,6,1,2,6, 0,6,0,3,0,0,3,11
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",26,"Dai-Jon Parker",3,9,2,5,0,0,0, 6,6,5,3,1,0,4,8
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",4,"Shelby Moats",0,0,0,0,0,0,0, 1,1,0,0,1,0,0,0
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",37,"Eric McClellan",5,14,1,7,11,15,0, 2,2,2,5,2,0,2,22
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",18,"Damian Jones",2,5,0,0,0,0,0, 6,6,0,1,0,2,3,4
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Vanderbilt",12,"Luke Kornet",2,5,0,2,0,0,0, 4,4,1,0,0,0,1,4
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",24,"Jonathan Holmes",2,6,1,2,4,5,3, 4,7,1,1,2,3,4,9
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",29,"Javan Felix",4,8,2,3,2,2,0, 1,1,2,3,1,0,0,12
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",32,"Demarcus Holland",4,11,1,3,3,7,0, 3,3,2,1,2,0,2,12
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",9,"Prince Ibeh",1,3,0,0,0,0,1, 0,1,0,2,0,2,4,2
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",22,"Connor Lammert",2,4,0,1,0,0,2, 4,6,2,0,1,0,1,4
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",25,"Cameron Ridley",2,5,0,0,2,4,2, 4,6,0,3,0,1,3,6
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",6,"Damarcus Croaker",0,1,0,1,0,0,0, 1,1,0,1,0,0,0,0
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",31,"Isaiah Taylor",6,11,0,1,2,5,0, 5,5,8,2,0,0,2,14
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",2,"Martez Walker",0,1,0,1,0,0,0, 0,0,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/vanderbilt-commodores-texas-longhorns-201312020585","Texas",20,"Kendal Yancy",4,6,1,1,2,6,1, 5,6,0,1,1,0,2,11
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",26,"Ryan Sypkens",2,11,2,9,0,0,1, 5,6,1,2,0,0,0,6
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",27,"Corey Hawkins",5,11,0,3,2,3,0, 2,2,3,2,2,1,4,12
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",17,"Avery Johnson",0,0,0,0,0,0,0, 0,0,0,1,0,0,1,0
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",30,"Josh Ritchart",5,10,4,7,0,0,1, 5,6,2,3,1,0,2,14
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",16,"Iggy Nujic",1,7,0,3,0,0,2, 1,3,2,2,0,0,2,2
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",18,"Clint Bozner",2,3,0,0,3,4,1, 2,3,1,2,0,0,1,7
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",1,"Justin Dueck",0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",27,"Darius Graham",2,3,0,1,0,0,0, 3,3,1,1,0,0,2,4
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",9,"Olivier-Paul Betu",0,1,0,0,3,4,1, 0,1,2,0,0,0,3,3
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",14,"Brynton Lemar",0,5,0,1,0,0,0, 2,2,0,1,1,0,2,0
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","UC Davis",15,"Georgi Funtarov",2,5,1,3,0,1,2, 2,4,0,2,0,0,3,5
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",25,"Clarence Trent",2,6,1,3,0,0,2, 5,7,2,2,4,0,1,5
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",34,"Isiah Umipig",8,16,6,11,8,9,2, 3,5,4,2,2,0,3,30
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",28,"Jarell Flora",1,5,0,2,0,0,0, 3,3,0,0,1,0,0,2
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",7,"Deshaun Sunderhaus",2,3,0,0,2,2,0, 3,3,0,1,0,0,4,6
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",21,"D'Vonne Pickett, Jr.",2,2,0,0,0,2,0, 4,4,5,1,0,0,2,4
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",5,"Emmanuel Chibuogwu",0,0,0,0,0,0,0, 0,0,0,1,0,0,0,0
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",24,"Jack Crook",4,6,0,0,2,5,1, 3,4,0,1,1,0,1,10
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",4,"David Trimble",0,0,0,0,0,0,0, 1,1,2,0,0,0,1,0
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",16,"Luiz Bidart",1,5,0,4,0,0,0, 2,2,3,0,0,0,0,2
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",25,"Shore Adenekan",6,7,0,0,4,7,1, 4,5,0,2,1,5,3,16
"http://sports.yahoo.com/ncaab/uc-davis-aggies-seattle-redhawks-201312020507","Seattle",11,"William Powell",1,2,0,0,0,0,0, 1,1,0,0,0,0,0,2
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",16,"Alex Osborne",0,4,0,0,2,2,1, 1,2,0,0,2,0,1,2
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",11,"Ayodeji Egbeyemi",0,2,0,0,5,6,3, 3,6,2,1,0,0,2,5
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",35,"Anthony Ireland",6,14,2,4,2,5,2, 2,4,3,3,1,2,1,16
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",14,"C.J. Blackwell",2,6,0,1,1,2,2, 1,3,0,2,0,0,2,5
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",17,"Ben Dickinson",3,7,0,0,0,0,0, 3,3,2,2,0,0,2,6
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",11,"Nick Stover",1,3,1,3,2,2,1, 0,1,0,0,0,1,1,5
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",26,"Chase Flint",3,5,1,3,2,2,1, 1,2,1,0,2,0,0,9
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",15,"Marin Mornar",0,1,0,0,0,0,0, 5,5,1,1,0,3,2,0
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",32,"Gabe Levin",4,12,0,2,5,6,8, 6,14,2,0,0,0,1,13
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","Loyola Marymount",23,"Evan Payne",5,9,0,1,2,4,1, 2,3,1,4,0,0,2,12
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",24,"Chris Harriel",2,10,1,4,0,1,1, 2,3,1,2,1,1,2,5
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",13,"Lucas Devenny",1,3,0,0,0,0,1, 2,3,1,0,0,1,2,2
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",11,"Colin Gruber",1,2,0,1,0,0,1, 1,2,0,0,1,0,1,2
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",18,"Steven Thornton",1,6,0,3,0,0,0, 1,1,0,3,0,0,5,2
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",18,"Austin Quick",2,2,0,0,0,0,0, 2,2,1,1,1,0,0,4
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",36,"Taylor Johns",9,15,0,0,4,8,8, 8,16,1,3,2,3,2,22
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",21,"Steven Jones",2,7,0,1,0,0,0, 1,1,2,0,0,1,3,4
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",30,"Chris Patton",6,12,0,0,3,3,3, 4,7,2,2,3,0,1,15
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",22,"Nick Gruninger",3,7,1,2,2,2,1, 2,3,5,3,0,0,4,9
"http://sports.yahoo.com/ncaab/loyola-marymount-lions-uc-riverside-highlanders-201312021240","UC Riverside",7,"Sam Finley",2,6,0,0,0,0,0, 0,0,0,1,0,0,3,4
"http://sports.yahoo.com/ncaab/uc-irvine-anteaters-california-golden-bears-201312020095","UC Irvine",26,"Chris McNealy",6,17,1,3,0,0,2, 4,6,2,1,0,0,1,13
